cliente_id,codigo_unico_cliente,nombre,email,telefono,tipo_identificacion,identificacion,segmento,provincia,ciudad,fecha_registro,score_crediticio,periodo,fecha_proceso,fecha_ingesta
1366,CUS-00367,GEORGINA QUINTERO PINEDA,dserna@hotmail.com,(725)199-6636x58074,PASAPORTE,P04936596,RETAIL,Loja,Quito,2025-01-08,499,202602,2026-02-21,2026-02-21 19:17:59.877054
1367,CUS-00368,SAMUEL QUINTANILLA,francisca20@yahoo.com,120-948-1813x98909,RUC,4366573943001,PYME,Azuay,Quito,2025-03-13,670,202602,2026-02-21,2026-02-21 19:17:59.877054
1368,CUS-00369,GEORGINA GALVÁN,vvaladez@hotmail.com,378-018-2043x3971,CÉDULA,0704554247,WEALTH,Loja,Quito,2022-03-27,747,202602,2026-02-21,2026-02-21 19:17:59.877054
1369,CUS-00370,SR(A). JAIME POSADA,barbararios@gmail.com,(956)907-0562x6085,CÉDULA,1587776751,WEALTH,Azuay,Guayaquil,2021-07-29,547,202602,2026-02-21,2026-02-21 19:17:59.877054
1370,CUS-00371,GLORIA VILLASEÑOR RUIZ,carlosalcala@gmail.com,411-182-4224x124,CÉDULA,1705539220,CORPORATIVO,Azuay,Quito,2022-12-12,563,202602,2026-02-21,2026-02-21 19:17:59.877054
1371,CUS-00372,MTRO. AMALIA GARAY,catalinafajardo@yahoo.com,(209)520-0461x526,CÉDULA,2342542557,WEALTH,Guayas,Guayaquil,2022-02-26,357,202602,2026-02-21,2026-02-21 19:17:59.877054
1372,CUS-00373,RUFINO BACA,sonia19@hotmail.com,1-461-033-9937,CÉDULA,1036922449,PYME,Loja,Cuenca,2025-05-24,601,202602,2026-02-21,2026-02-21 19:17:59.877054
1373,CUS-00374,EMILIA MADERA GALARZA,antonio01@gmail.com,861-405-7861x7063,CÉDULA,2832198326,PYME,Loja,Manta,2022-12-14,330,202602,2026-02-21,2026-02-21 19:17:59.877054
1374,CUS-00375,FLORENCIA GREGORIO MENCHACA,fcazares@yahoo.com,+48(9)1382496718,CÉDULA,7164424135,PYME,Loja,Quito,2023-07-05,797,202602,2026-02-21,2026-02-21 19:17:59.877054
1375,CUS-00376,ABRAHAM SALINAS POSADA,ariasmaria-teresa@gmail.com,1-258-238-6870,CÉDULA,0935816517,CORPORATIVO,Pichincha,Manta,2021-10-22,548,202602,2026-02-21,2026-02-21 19:17:59.877054
1376,CUS-00377,CATALINA JUAN TEJADA,renatoprieto@hotmail.com,+79(4)2007494653,RUC,6446888595001,RETAIL,Azuay,Guayaquil,2021-09-09,904,202602,2026-02-21,2026-02-21 19:17:59.877054
1377,CUS-00378,MÓNICA RAFAÉL MORENO,bsalgado@yahoo.com,1-840-289-1416x1284,CÉDULA,2063075510,WEALTH,Loja,Cuenca,2025-09-12,570,202602,2026-02-21,2026-02-21 19:17:59.877054
1378,CUS-00379,LEONEL ARIAS PULIDO,wde-leon@gmail.com,(398)554-7435x537,RUC,1310675352001,PYME,Pichincha,Cuenca,2022-12-11,905,202602,2026-02-21,2026-02-21 19:17:59.877054
1379,CUS-00380,MARÍA LUISA BERNAL MARROQUÍN,gerardolemus@yahoo.com,502.097.0026x8768,CÉDULA,7914051359,PYME,Guayas,Cuenca,2025-05-21,965,202602,2026-02-21,2026-02-21 19:17:59.877054
1380,CUS-00381,LIC. RENATO PALACIOS,aldoguillen@hotmail.com,01807156956,CÉDULA,7753779033,RETAIL,Loja,Manta,2025-01-12,693,202602,2026-02-21,2026-02-21 19:17:59.877054
1381,CUS-00382,GREGORIO CARRERO,modesto68@yahoo.com,(017)537-0304,CÉDULA,6674678223,PYME,Loja,Guayaquil,2021-11-01,801,202602,2026-02-21,2026-02-21 19:17:59.877054
1382,CUS-00383,ALEJANDRA MELÉNDEZ,britogilberto@yahoo.com,(531)943-3750x47930,CÉDULA,4906874364,WEALTH,Pichincha,Quito,2023-06-11,891,202602,2026-02-21,2026-02-21 19:17:59.877054
1383,CUS-00384,SERAFÍN MARÍA LUISA NÁJERA,lourdesfeliciano@hotmail.com,1-614-987-2839,RUC,6009211691001,CORPORATIVO,Azuay,Quito,2025-04-26,383,202602,2026-02-21,2026-02-21 19:17:59.877054
1384,CUS-00385,MARCO ANTONIO CARABALLO GUERRERO,soniatorrez@gmail.com,(992)192-1249x38430,CÉDULA,3157934324,PYME,Guayas,Guayaquil,2023-11-24,664,202602,2026-02-21,2026-02-21 19:17:59.877054
1385,CUS-00386,ROLANDO PACHECO,emunoz@hotmail.com,1-894-870-6056x64187,RUC,8777767779001,WEALTH,Loja,Manta,2025-10-18,848,202602,2026-02-21,2026-02-21 19:17:59.877054
1386,CUS-00387,SR(A). LEONARDO MARÍN,kmontanez@hotmail.com,580.304.6875x063,CÉDULA,6033495315,PYME,Azuay,Quito,2023-03-31,641,202602,2026-02-21,2026-02-21 19:17:59.877054
1387,CUS-00388,ESTELA ISABELA DE LA GARZA BERMÚDEZ,julia42@gmail.com,1-190-361-3325,CÉDULA,7765164597,RETAIL,Guayas,Guayaquil,2022-03-12,706,202602,2026-02-21,2026-02-21 19:17:59.877054
1388,CUS-00389,SR(A). OLGA SEGOVIA,ruben30@yahoo.com,(110)760-9543,CÉDULA,7260069869,PYME,Manabí,Quito,2022-04-06,724,202602,2026-02-21,2026-02-21 19:17:59.877054
1389,CUS-00390,JAQUELINE JERÓNIMO CORDERO,rodriquezolga@yahoo.com,07350583199,RUC,4718581270001,PYME,Manabí,Cuenca,2024-11-15,392,202602,2026-02-21,2026-02-21 19:17:59.877054
1390,CUS-00391,BENJAMÍN CLEMENTE HIDALGO,cristobalcamarillo@gmail.com,1-179-110-0651x207,PASAPORTE,P96608739,CORPORATIVO,Guayas,Quito,2021-09-22,913,202602,2026-02-21,2026-02-21 19:17:59.877054
1391,CUS-00392,DÉBORA SALVADOR CORRAL,gabrielatejeda@hotmail.com,+49(6)1108046619,CÉDULA,4185268216,RETAIL,Pichincha,Manta,2024-08-14,711,202602,2026-02-21,2026-02-21 19:17:59.877054
1392,CUS-00393,DIANA SALCIDO RIVERA,gaonarene@yahoo.com,(399)076-7699x150,CÉDULA,6387004528,RETAIL,Guayas,Guayaquil,2021-11-08,731,202602,2026-02-21,2026-02-21 19:17:59.877054
1393,CUS-00394,ING. MARISOL VALLEJO,debora23@hotmail.com,1-859-311-0919x392,CÉDULA,9536785574,CORPORATIVO,Guayas,Manta,2024-10-21,977,202602,2026-02-21,2026-02-21 19:17:59.877054
1394,CUS-00395,MTRO. SOLEDAD MATA,jorge90@hotmail.com,845-679-7232x00249,CÉDULA,2251557678,PYME,Pichincha,Guayaquil,2024-08-14,458,202602,2026-02-21,2026-02-21 19:17:59.877054
1395,CUS-00396,MARCOS ÁNGEL RODARTE,raquel92@hotmail.com,(854)982-2749x545,RUC,5292043884001,WEALTH,Pichincha,Cuenca,2023-04-06,313,202602,2026-02-21,2026-02-21 19:17:59.877054
1396,CUS-00397,SUSANA MADRIGAL,migueltorres@yahoo.com,+89(2)0388065333,RUC,9365391033001,RETAIL,Azuay,Guayaquil,2021-05-29,672,202602,2026-02-21,2026-02-21 19:17:59.877054
1397,CUS-00398,ROSA ANABEL MORA SARABIA,mitzyarchuleta@gmail.com,05377959959,CÉDULA,0530007971,RETAIL,Azuay,Quito,2021-09-01,524,202602,2026-02-21,2026-02-21 19:17:59.877054
1398,CUS-00399,HORACIO RIOJAS RAZO,gonzalessalvador@gmail.com,(652)170-7303,CÉDULA,6779640861,PYME,Pichincha,Quito,2024-01-18,804,202602,2026-02-21,2026-02-21 19:17:59.877054
1399,CUS-00400,ANA LUISA NEGRETE LLAMAS,sotomateo@gmail.com,1-379-337-5636x20501,CÉDULA,5106114460,PYME,Manabí,Cuenca,2023-07-11,372,202602,2026-02-21,2026-02-21 19:17:59.877054
1400,CUS-00401,VERÓNICA BUSTAMANTE VILLEGAS,sessa32@yahoo.com,081.247.3950,CÉDULA,7238394630,RETAIL,Manabí,Guayaquil,2024-02-10,548,202602,2026-02-21,2026-02-21 19:17:59.877054
1401,CUS-00402,LIC. MARÍA TERESA VERA,irenebahena@gmail.com,+33(4)2342583230,RUC,8385021808001,PYME,Guayas,Cuenca,2021-12-05,810,202602,2026-02-21,2026-02-21 19:17:59.877054
1402,CUS-00403,SR(A). MARÍA DEL CARMEN VÁZQUEZ,rodrigocollado@gmail.com,(410)261-5347,CÉDULA,8770792600,WEALTH,Loja,Quito,2021-11-15,902,202602,2026-02-21,2026-02-21 19:17:59.877054
1403,CUS-00404,INÉS SALMA ROLÓN,antonia56@hotmail.com,552.896.1122,RUC,9447675515001,RETAIL,Guayas,Manta,2021-11-05,515,202602,2026-02-21,2026-02-21 19:17:59.877054
1404,CUS-00405,DR. ANEL RAYA,miramonteshermelinda@yahoo.com,1-386-559-6309,CÉDULA,4257802270,WEALTH,Guayas,Cuenca,2022-05-13,901,202602,2026-02-21,2026-02-21 19:17:59.877054
1405,CUS-00406,JACOBO BRAVO SANTANA,cristinaquesada@hotmail.com,1-384-253-0428x9731,RUC,4217260527001,WEALTH,Loja,Manta,2021-03-14,840,202602,2026-02-21,2026-02-21 19:17:59.877054
1406,CUS-00407,ALFREDO FERNANDO QUEZADA,lmateo@hotmail.com,912.868.5787x255,CÉDULA,5156423359,PYME,Pichincha,Manta,2025-04-18,519,202602,2026-02-21,2026-02-21 19:17:59.877054
1407,CUS-00408,OFELIA SOLORZANO,esparta92@yahoo.com,777-496-9033x3736,CÉDULA,0393908362,WEALTH,Manabí,Guayaquil,2023-03-22,520,202602,2026-02-21,2026-02-21 19:17:59.877054
1408,CUS-00409,DR. JOSÉ NIEVES,guadalupe22@hotmail.com,1-466-925-4812,RUC,9277091707001,PYME,Guayas,Cuenca,2024-12-19,688,202602,2026-02-21,2026-02-21 19:17:59.877054
1409,CUS-00410,JULIA LUCAS MIRELES ZAMORA,vegajulio-cesar@hotmail.com,04785390789,CÉDULA,7135877681,CORPORATIVO,Loja,Manta,2023-06-28,853,202602,2026-02-21,2026-02-21 19:17:59.877054
1410,CUS-00411,SUSANA MESA BARRAZA,echeverriasalvador@yahoo.com,1-677-665-7546,CÉDULA,2975989379,PYME,Azuay,Manta,2021-11-02,946,202602,2026-02-21,2026-02-21 19:17:59.877054
1411,CUS-00412,BARBARA PORFIRIO OLVERA LIMÓN,timoteovalles@gmail.com,+27(3)4151488814,PASAPORTE,P22742902,WEALTH,Guayas,Guayaquil,2023-10-11,341,202602,2026-02-21,2026-02-21 19:17:59.877054
1412,CUS-00413,VÍCTOR SALVADOR CORNEJO MERINO,vcisneros@hotmail.com,111.508.3535,PASAPORTE,P84916136,CORPORATIVO,Manabí,Guayaquil,2025-11-19,975,202602,2026-02-21,2026-02-21 19:17:59.877054
1413,CUS-00414,RODOLFO CISNEROS MONTEZ,granadosjavier@yahoo.com,443-928-4044,CÉDULA,3660581294,PYME,Pichincha,Quito,2023-06-29,582,202602,2026-02-21,2026-02-21 19:17:59.877054
1414,CUS-00415,VANESA WILFRIDO OROSCO CEBALLOS,teresabueno@hotmail.com,669.078.2633,CÉDULA,8303540359,WEALTH,Guayas,Manta,2024-10-02,357,202602,2026-02-21,2026-02-21 19:17:59.877054
1415,CUS-00416,SR(A). HORACIO VALDIVIA,marisela04@gmail.com,373.898.7751x53663,CÉDULA,9384789450,RETAIL,Guayas,Quito,2023-05-12,836,202602,2026-02-21,2026-02-21 19:17:59.877054
1416,CUS-00417,TRINIDAD MÉNDEZ,angelmontez@yahoo.com,1-780-529-2407x553,CÉDULA,6314257627,RETAIL,Loja,Manta,2024-05-13,372,202602,2026-02-21,2026-02-21 19:17:59.877054
1417,CUS-00418,YURIDIA OLIVIA CABÁN,abreuamanda@yahoo.com,(668)459-0902x259,CÉDULA,1983076494,PYME,Azuay,Quito,2021-03-16,428,202602,2026-02-21,2026-02-21 19:17:59.877054
1418,CUS-00419,NANCY NÁJERA,kperea@yahoo.com,999-663-6186x37159,CÉDULA,6475481072,PYME,Azuay,Guayaquil,2021-09-11,898,202602,2026-02-21,2026-02-21 19:17:59.877054
1419,CUS-00420,JOS MARES DUEÑAS,wochoa@hotmail.com,1-412-182-0970x231,CÉDULA,6975986947,RETAIL,Pichincha,Cuenca,2021-06-09,725,202602,2026-02-21,2026-02-21 19:17:59.877054
1420,CUS-00421,JACINTO MERCEDES ESPINOSA,ecampos@hotmail.com,433-481-7058x025,CÉDULA,1638065740,WEALTH,Manabí,Guayaquil,2024-05-08,964,202602,2026-02-21,2026-02-21 19:17:59.877054
1421,CUS-00422,CITLALI CRISTAL BERNAL,daliarazo@gmail.com,(621)286-7163x234,CÉDULA,0895940552,WEALTH,Pichincha,Quito,2024-02-28,993,202602,2026-02-21,2026-02-21 19:17:59.877054
1422,CUS-00423,BENITO NATIVIDAD TIRADO SOTO,lozanoalejandra@yahoo.com,(729)949-3874x302,CÉDULA,7005905052,WEALTH,Guayas,Quito,2022-01-03,424,202602,2026-02-21,2026-02-21 19:17:59.877054
1423,CUS-00424,VIRGINIA MIRAMONTES CEJA,bernardo15@gmail.com,1-169-385-9777x901,CÉDULA,7504725459,PYME,Guayas,Cuenca,2021-12-09,366,202602,2026-02-21,2026-02-21 19:17:59.877054
1424,CUS-00425,LIC. CRISTIAN CURIEL,ucruz@gmail.com,(754)692-6329,CÉDULA,0681949355,CORPORATIVO,Azuay,Manta,2023-02-14,305,202602,2026-02-21,2026-02-21 19:17:59.877054
1425,CUS-00426,SOFÍA DANIEL QUEZADA,mirelesrosario@hotmail.com,676.291.6032x48413,CÉDULA,1130866220,CORPORATIVO,Manabí,Quito,2023-04-04,936,202602,2026-02-21,2026-02-21 19:17:59.877054
1426,CUS-00427,LILIA NAVA GRANADOS,bangulo@hotmail.com,681.511.8567x243,CÉDULA,2233297706,CORPORATIVO,Loja,Quito,2025-11-18,613,202602,2026-02-21,2026-02-21 19:17:59.877054
1427,CUS-00428,SANTIAGO LINARES,samuelpuente@gmail.com,070-176-5636x0041,RUC,1023594373001,CORPORATIVO,Manabí,Quito,2023-05-30,625,202602,2026-02-21,2026-02-21 19:17:59.877054
1428,CUS-00429,EUGENIA TEJEDA,camposisabel@gmail.com,1-257-771-1837x27422,CÉDULA,9125778617,CORPORATIVO,Guayas,Cuenca,2024-09-11,864,202602,2026-02-21,2026-02-21 19:17:59.877054
1429,CUS-00430,HORACIO MARIANO ESQUIBEL,lucasurrutia@hotmail.com,+91(2)4186210427,CÉDULA,6726982951,PYME,Loja,Guayaquil,2022-06-06,877,202602,2026-02-21,2026-02-21 19:17:59.877054
1430,CUS-00431,REINA MARCOS RIOJAS LERMA,virginia44@gmail.com,230.837.0816,CÉDULA,1446164579,PYME,Manabí,Quito,2024-01-01,805,202602,2026-02-21,2026-02-21 19:17:59.877054
1431,CUS-00432,NADIA SUÁREZ,arroyolaura@hotmail.com,1-470-900-6335x33106,CÉDULA,3659179849,CORPORATIVO,Manabí,Cuenca,2022-09-02,381,202602,2026-02-21,2026-02-21 19:17:59.877054
1432,CUS-00433,CYNTHIA FELICIANO,dcorrales@yahoo.com,+05(3)1312206815,CÉDULA,3572903308,PYME,Loja,Quito,2022-04-11,898,202602,2026-02-21,2026-02-21 19:17:59.877054
1433,CUS-00434,DR. FIDEL ÁVILA,ponceasuncion@yahoo.com,1-839-386-6133,CÉDULA,2457525035,PYME,Guayas,Manta,2025-10-18,301,202602,2026-02-21,2026-02-21 19:17:59.877054
1434,CUS-00435,JOSÉ EMILIO URRUTIA,gfeliciano@gmail.com,05520650637,CÉDULA,6928601088,CORPORATIVO,Manabí,Cuenca,2022-07-01,503,202602,2026-02-21,2026-02-21 19:17:59.877054
1435,CUS-00436,NOEMÍ CASTELLANOS LINARES,davidlovato@gmail.com,149.501.3649,CÉDULA,6924368178,WEALTH,Loja,Quito,2021-08-06,961,202602,2026-02-21,2026-02-21 19:17:59.877054
1436,CUS-00437,CYNTHIA LABOY RASCÓN,tcarrillo@yahoo.com,189.241.9562x525,CÉDULA,9989688231,PYME,Guayas,Cuenca,2023-01-10,703,202602,2026-02-21,2026-02-21 19:17:59.877054
1437,CUS-00438,DR. MARCO ANTONIO BUSTOS,qsaenz@yahoo.com,(715)099-7683x89030,RUC,9244566018001,WEALTH,Loja,Quito,2025-11-23,402,202602,2026-02-21,2026-02-21 19:17:59.877054
1438,CUS-00439,MARÍA DEL CARMEN JAQUELINE AMADOR,tovarjulia@gmail.com,143.639.1025x7432,CÉDULA,9150212495,PYME,Loja,Guayaquil,2024-11-08,835,202602,2026-02-21,2026-02-21 19:17:59.877054
1439,CUS-00440,ANA ORTIZ,juana52@yahoo.com,303-975-2450x864,CÉDULA,8936519766,PYME,Manabí,Quito,2023-02-21,667,202602,2026-02-21,2026-02-21 19:17:59.877054
1440,CUS-00441,MTRO. EUGENIO OLVERA,irizarrymarcos@yahoo.com,+35(5)3380339685,CÉDULA,7007347493,CORPORATIVO,Guayas,Cuenca,2021-06-02,511,202602,2026-02-21,2026-02-21 19:17:59.877054
1441,CUS-00442,JOSÉ LUIS GARRIDO AMAYA,espartaco49@gmail.com,(701)713-0232,PASAPORTE,P54696342,PYME,Manabí,Manta,2023-02-06,876,202602,2026-02-21,2026-02-21 19:17:59.877054
1442,CUS-00443,BERTA VIOLETA MEZA CONCEPCIÓN,yenicalderon@gmail.com,02983381674,CÉDULA,3329446338,RETAIL,Pichincha,Manta,2025-04-02,508,202602,2026-02-21,2026-02-21 19:17:59.877054
1443,CUS-00444,ALFONSO GONZALO RODRÍQUEZ,patricia69@gmail.com,(336)293-4497,CÉDULA,5315145326,RETAIL,Pichincha,Manta,2026-01-08,416,202602,2026-02-21,2026-02-21 19:17:59.877054
1444,CUS-00445,MARIANO MARISOL ADAME,ontiverosoctavio@yahoo.com,347-156-6277x68962,RUC,1535333862001,CORPORATIVO,Guayas,Quito,2024-03-01,927,202602,2026-02-21,2026-02-21 19:17:59.877054
1445,CUS-00446,AIDA HIDALGO GALVÁN,pvega@yahoo.com,066.149.8282x467,RUC,2553838311001,WEALTH,Loja,Guayaquil,2021-07-11,777,202602,2026-02-21,2026-02-21 19:17:59.877054
1446,CUS-00447,PASCUAL SANDRA SUÁREZ,arcelia60@hotmail.com,(746)897-1527,PASAPORTE,P43645931,WEALTH,Manabí,Quito,2024-08-08,404,202602,2026-02-21,2026-02-21 19:17:59.877054
1447,CUS-00448,BLANCA LOMELI,carlarangel@gmail.com,1-230-085-7666,CÉDULA,9896329284,WEALTH,Manabí,Manta,2023-07-12,794,202602,2026-02-21,2026-02-21 19:17:59.877054
1448,CUS-00449,HERMELINDA CARLOS ARREOLA,ericespinoza@gmail.com,567.491.6016x92364,CÉDULA,2413911706,RETAIL,Guayas,Cuenca,2024-05-27,345,202602,2026-02-21,2026-02-21 19:17:59.877054
1449,CUS-00450,LOURDES TIMOTEO REYNA,pinaarcelia@hotmail.com,587.506.6337x05024,CÉDULA,4706436910,WEALTH,Guayas,Manta,2023-03-02,630,202602,2026-02-21,2026-02-21 19:17:59.877054
1450,CUS-00451,BLANCA SANABRIA ZAMBRANO,oferrer@gmail.com,724.399.2011x6691,CÉDULA,0049619732,WEALTH,Pichincha,Cuenca,2023-01-16,515,202602,2026-02-21,2026-02-21 19:17:59.877054
1451,CUS-00452,SR(A). SUSANA SERRATO,indira11@yahoo.com,362-644-8869x4611,CÉDULA,9712290510,CORPORATIVO,Azuay,Guayaquil,2021-05-30,791,202602,2026-02-21,2026-02-21 19:17:59.877054
1452,CUS-00453,DR. CLAUDIO LOVATO,uurias@yahoo.com,952-436-4027x01168,CÉDULA,1535899707,WEALTH,Guayas,Cuenca,2022-12-30,748,202602,2026-02-21,2026-02-21 19:17:59.877054
1453,CUS-00454,ABEL MORALES,yalcala@hotmail.com,(462)252-2372x817,RUC,8594558318001,RETAIL,Azuay,Quito,2023-04-06,835,202602,2026-02-21,2026-02-21 19:17:59.877054
1454,CUS-00455,REINA LORENA ESCOBAR,acarreon@gmail.com,1-323-023-4679x1214,CÉDULA,1981789898,RETAIL,Guayas,Quito,2022-06-28,810,202602,2026-02-21,2026-02-21 19:17:59.877054
1455,CUS-00456,OFELIA MURO BARRETO,raquelvillalobos@hotmail.com,06141509377,CÉDULA,1361023751,RETAIL,Loja,Quito,2021-08-29,757,202602,2026-02-21,2026-02-21 19:17:59.877054
1456,CUS-00457,ING. NATIVIDAD SARABIA,caraballoramon@gmail.com,(100)409-0138x06984,CÉDULA,8143674941,CORPORATIVO,Loja,Cuenca,2022-12-14,846,202602,2026-02-21,2026-02-21 19:17:59.877054
1457,CUS-00458,SR(A). JULIO RODRÍGEZ,omar56@yahoo.com,759.655.5535x669,CÉDULA,7195753353,CORPORATIVO,Pichincha,Quito,2025-01-12,835,202602,2026-02-21,2026-02-21 19:17:59.877054
1458,CUS-00459,TERESA ONTIVEROS NIÑO,kruelas@hotmail.com,+55(1)0762091843,CÉDULA,7803315264,PYME,Pichincha,Quito,2022-10-25,839,202602,2026-02-21,2026-02-21 19:17:59.877054
1459,CUS-00460,ADRIANA JONÁS BARRETO MONTAÑO,larchuleta@yahoo.com,797.863.0505,CÉDULA,3472650660,WEALTH,Azuay,Quito,2022-05-03,783,202602,2026-02-21,2026-02-21 19:17:59.877054
1460,CUS-00461,VÍCTOR SOLEDAD CANO,ncolon@hotmail.com,+57(3)9769156716,CÉDULA,8514367042,CORPORATIVO,Guayas,Guayaquil,2021-12-14,315,202602,2026-02-21,2026-02-21 19:17:59.877054
1461,CUS-00462,MTRO. CECILIA ARMENDÁRIZ,zarellano@yahoo.com,(932)898-0271,CÉDULA,0256732485,RETAIL,Manabí,Cuenca,2021-09-02,870,202602,2026-02-21,2026-02-21 19:17:59.877054
1462,CUS-00463,PATRICIO IVONNE DEL RÍO RIVERA,amadorroldan@yahoo.com,(872)717-8333,CÉDULA,8514876036,RETAIL,Pichincha,Cuenca,2022-03-14,542,202602,2026-02-21,2026-02-21 19:17:59.877054
1463,CUS-00464,SUSANA ECHEVERRÍA,alejandra54@yahoo.com,(116)025-6434,CÉDULA,6575923209,CORPORATIVO,Manabí,Manta,2021-03-12,506,202602,2026-02-21,2026-02-21 19:17:59.877054
1464,CUS-00465,ANDREA MARÍA JOSÉ ARCE,mitzy13@gmail.com,(712)871-5399x15668,PASAPORTE,P40013572,CORPORATIVO,Manabí,Cuenca,2025-09-08,570,202602,2026-02-21,2026-02-21 19:17:59.877054
1465,CUS-00466,ELOY ALVARO FELICIANO ARGUELLO,margarita54@hotmail.com,(334)141-1159x319,CÉDULA,0224338632,CORPORATIVO,Guayas,Guayaquil,2022-01-29,414,202602,2026-02-21,2026-02-21 19:17:59.877054
1466,CUS-00467,HORACIO NOELIA OTERO TÓRREZ,pzedillo@gmail.com,256.904.0983,CÉDULA,5258534527,PYME,Azuay,Cuenca,2022-02-23,879,202602,2026-02-21,2026-02-21 19:17:59.877054
1467,CUS-00468,FLAVIO ARCE,margaritagalarza@yahoo.com,655-289-9316x087,RUC,3799296837001,RETAIL,Guayas,Guayaquil,2025-10-14,598,202602,2026-02-21,2026-02-21 19:17:59.877054
1468,CUS-00469,GONZALO JONÁS ARREOLA,xsevilla@gmail.com,1-243-772-9420,CÉDULA,2626995125,PYME,Pichincha,Guayaquil,2022-05-05,782,202602,2026-02-21,2026-02-21 19:17:59.877054
1469,CUS-00470,GEORGINA CARLOTA NAZARIO QUESADA,andresmarquez@hotmail.com,548.149.7374x6052,PASAPORTE,P35090277,PYME,Manabí,Cuenca,2021-07-25,696,202602,2026-02-21,2026-02-21 19:17:59.877054
1470,CUS-00471,MARCOS OLVERA,xcervantez@hotmail.com,1-330-276-4208x65675,CÉDULA,3576638952,WEALTH,Guayas,Manta,2023-12-28,693,202602,2026-02-21,2026-02-21 19:17:59.877054
1471,CUS-00472,EDUARDO MIRIAM SALINAS NAZARIO,delgadilloelisa@gmail.com,618-443-8612x590,PASAPORTE,P44478855,RETAIL,Guayas,Quito,2021-05-12,374,202602,2026-02-21,2026-02-21 19:17:59.877054
1472,CUS-00473,MTRO. ARMANDO PINEDA,haroalonso@yahoo.com,1-472-927-7423x33059,CÉDULA,8353069586,RETAIL,Guayas,Quito,2026-01-27,781,202602,2026-02-21,2026-02-21 19:17:59.877054
1473,CUS-00474,LUIS MANUEL ZARATE DUEÑAS,muroelvia@yahoo.com,02662015720,RUC,6189852032001,CORPORATIVO,Pichincha,Cuenca,2023-07-23,402,202602,2026-02-21,2026-02-21 19:17:59.877054
1474,CUS-00475,MTRO. INÉS CANDELARIA,marisol86@hotmail.com,08596263013,CÉDULA,0237825945,CORPORATIVO,Azuay,Cuenca,2021-05-18,596,202602,2026-02-21,2026-02-21 19:17:59.877054
1475,CUS-00476,ITZEL LUCERO MALAVE,angulofabiola@yahoo.com,749-261-7647x501,PASAPORTE,P39568965,WEALTH,Guayas,Guayaquil,2021-08-09,477,202602,2026-02-21,2026-02-21 19:17:59.877054
1476,CUS-00477,SALVADOR POLANCO,cvillegas@gmail.com,01178309997,CÉDULA,0108998615,PYME,Pichincha,Cuenca,2022-09-06,514,202602,2026-02-21,2026-02-21 19:17:59.877054
1477,CUS-00478,MARÍA JERÓNIMO RAMÓN,jvilla@yahoo.com,192-676-4921,CÉDULA,3004130359,CORPORATIVO,Manabí,Guayaquil,2026-01-16,614,202602,2026-02-21,2026-02-21 19:17:59.877054
1478,CUS-00479,JESÚS PUGA LAUREANO,dalia41@yahoo.com,1-182-606-8887,PASAPORTE,P30618277,CORPORATIVO,Loja,Manta,2024-11-24,338,202602,2026-02-21,2026-02-21 19:17:59.877054
1479,CUS-00480,ANTONIO PALOMINO NARVÁEZ,olveraamador@gmail.com,08981312920,CÉDULA,2313812340,RETAIL,Pichincha,Cuenca,2025-12-07,558,202602,2026-02-21,2026-02-21 19:17:59.877054
1480,CUS-00481,DR. ALTA  GRACIA COLLAZO,estelagarza@hotmail.com,(751)029-3218x4011,CÉDULA,6968351319,RETAIL,Loja,Quito,2023-08-22,306,202602,2026-02-21,2026-02-21 19:17:59.877054
1481,CUS-00482,LIC. ALDO CASTRO,gabrielparra@hotmail.com,458-260-3408x4872,CÉDULA,4609969557,CORPORATIVO,Guayas,Quito,2022-09-17,348,202602,2026-02-21,2026-02-21 19:17:59.877054
1482,CUS-00483,EUGENIO NAVARRO NÁJERA,aguirremario@gmail.com,1-758-598-8310x3032,CÉDULA,7524148909,RETAIL,Guayas,Cuenca,2023-02-03,837,202602,2026-02-21,2026-02-21 19:17:59.877054
1483,CUS-00484,RAQUEL APODACA,rubyaguilera@gmail.com,(329)839-5429,CÉDULA,4568546041,WEALTH,Pichincha,Guayaquil,2022-12-02,460,202602,2026-02-21,2026-02-21 19:17:59.877054
1484,CUS-00485,DR. MARÍA DEL CARMEN NEVÁREZ,sandra44@yahoo.com,(184)462-6714x628,CÉDULA,3645126154,CORPORATIVO,Loja,Quito,2021-10-14,475,202602,2026-02-21,2026-02-21 19:17:59.877054
1485,CUS-00486,MARÍA ARACELI VELA CHAPA,dmontes@yahoo.com,1-143-598-9262,RUC,9093130175001,RETAIL,Guayas,Guayaquil,2024-07-06,890,202602,2026-02-21,2026-02-21 19:17:59.877054
1486,CUS-00487,MTRO. LEONEL MARTÍNEZ,marthamadrid@hotmail.com,1-660-931-4181,CÉDULA,1598684662,WEALTH,Manabí,Cuenca,2022-10-18,301,202602,2026-02-21,2026-02-21 19:17:59.877054
1487,CUS-00488,FELIX CAMILA ALVAREZ ESCAMILLA,gviera@gmail.com,(861)515-5423x40163,CÉDULA,6089546494,RETAIL,Azuay,Cuenca,2025-08-15,754,202602,2026-02-21,2026-02-21 19:17:59.877054
1488,CUS-00489,NORMA ONTIVEROS,ramiro99@yahoo.com,112-849-7185x948,PASAPORTE,P96962292,RETAIL,Azuay,Quito,2023-08-29,943,202602,2026-02-21,2026-02-21 19:17:59.877054
